,company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,link
0.374876096806903,apple,none," Jul 31, 2016",Former Employee - Anonymous Employee,Great for Students,Great for students looking for part time work. Awesome benefits and perks.,Management varies store to store,none,5,none,none,none,none,none,1,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P1143.htm
0.542660395603721,google,none," Feb 22, 2018",Current Employee - Anonymous Employee,Fantastic company,"Google has not been for nothing won the title ""Best place to work for"" for many years in a row, it matters, especially if you are there for a few years.","Almost everybody is very good, although there is no official competition everybody is trying his/her best and that can be tiring over time, talk about ""imposter syndrome"" comes up regularly. I would sometimes prefer less chaos but I guess it is hard to create the perfect environment for everybody.","Make sure that higher management competes as much as the rest of the employees, sometimes it does not necessarily feel that way.",5,5,5,4,4,4,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P62.htm
0.179727509359416,microsoft,Pontedera (Italy)," Oct 24, 2017",Current Employee - Senior Technical Account Manager,short review,The salary and offered benefits are from top companies and Company brand name is one of the best in the IT market,You have to work a lot in order to get company objectives and get incentive plans. This can cause stress and you have to find a compromise for work life balance. It's not a position that you can take for many years.,"People is the power of the Company, diversity management, grow mindset are all principle of the Company, but it's important to keep this principle for all employ, the youngest but also for people interested in a long timeline job...",5,3,5,3,5,4,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1335.htm
0.347928081454545,apple,Tokyo (Japan)," Nov 16, 2015",Current Employee - Manager,good company,"culture,Diversity, Benefit, salary Okey, interesting, accept all kind of people","Hierarchy, Top-down, command oriented, ambiguity",none,4,3,4,1,4,1,1,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P1173.htm
0.905388694274332,amazon,none," Sep 20, 2015",Current Employee - Warehouse Associate,Thoughts about amzon,"Pays nice , u learn new skill .management is nice. They have alot of events",People are very rude. You work almost all day . sometimes it seems as if your life is inside of amazon,Keep up the good work,4,2,5,none,5,3,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1328.htm
0.811181698467341,amazon,none," Jun 1, 2017",Current Employee - Anonymous Employee,Tier I,"Benefits, pay, maternity leave, stock, flexibility","Turnover, rate, hours, location, labor",none,4,4,5,4,5,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P774.htm
0.922088321921024,amazon,"Gurgaon, Haryana (India)"," Sep 15, 2017",Former Employee - Engenier,good company,"free food, good management , cooperative seniors","politics, long working hours, HR TEAM",remove politics,2,none,none,5,none,none,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2212.htm
0.50275355441612,microsoft,none," Oct 9, 2013",Former Employee - Anonymous Employee,Not anymore the old Microsoft,Great potential to impact people's life thru technology,"Lack of leadership, technology vision and unable to take risks. Everything is about performance review which is not related to your real job at all. Just politics. Politics exists in any corporation, but in the current MS, the only thing that helps you to get good reviews is just politics. This generated real good people leaves and B players population growing without limit.","Get a great leader, with vision, strong technical background. Get a new performance review system. Fire B players.",2,1,2,1,2,2,2,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P877.htm
0.980312697079573,apple,none," Feb 23, 2018",Current Employee - Anonymous Employee,Apple,"Good pay, good work, challenging",A lot of pressure and expectations,none,4,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P114.htm
0.098679917847435,google,"London, England (UK)"," Dec 29, 2014",Current Employee - Sales Manager,Great perks,"The perks of working at Google are exceptional. The people are experienced, very sharp and command great authority in the market",No President's club - doesn't offer high incentives for over 100% achievement,Provide a better balance between the different business units,4,5,5,5,4,4,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P696.htm
0.831756878570074,amazon,Hyderabad (India)," Apr 10, 2015",Current Employee - Software Development Engineer I,Worked 2 years at amazon,Awesome technologies and great people around,Oncall is pain which disturbs everything,none,3,none,none,none,none,none,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2508.htm
0.01781393510258,microsoft,"Redmond, WA"," Jan 31, 2013",Current Employee - Engineering Manager,"Great people, exciting work","Top notch people in virtually all functons Despite external perception that MS is 'the new IBM"" there are some really cool projects going on and company working better across divisions than ever before.","the performance review process is deeply flawed. it doesn't drive culture of collaboration, even though most people work together well despite the distribution curve.","change the performance system, it sucks. manage out poor performers and reward the superstars without having to create ""C"" labels on the other 70% of employees.",5,4,3,5,4,4,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P959.htm
0.901402861145647,microsoft,"Redmond, WA"," Sep 20, 2012",Current Employee - Senior Software Development Engineer,Decent company,"There are some good people in the company. Good technologies, good products. And the benefit is good (although it is going downhills). Flexible work hours as well.","Things can get fairly political from time to time, e.g. promotions, go/no-go on projects, etc. And I don't believe some managers are competent.",none,4,none,none,none,none,none,1,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P999.htm
0.336119969654632,amazon,"Slough, Berkshire, South East England, England (UK)"," Nov 18, 2008",Former Employee - Senior Marketing Manager,Don't bother unless you are desperate to bolster your CV,Good for CV reputation and professional learnings esp data analytics,"treat staff like idiots - 'frugal' is the word they use, in fact it is more like cutting corners. People get demotivated and leave making more work for those left behind. Senior management take pride in their buollshit macho aggression. Thisck skin needed.","get a life - form a meaningful HR department, give people a break. Chill out.",2,1,none,3,2,2.5,4,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2626.htm
0.277906618966551,microsoft,none," Mar 20, 2012",Current Employee - Senior Product Manager,"Solid technology company, suboptimal at execution and anticipating and responding to the market","Microsoft is a company with great technology and platforms, filled with smart, highly motivated people. The benefits package is among the best in the industry.","Microsoft is extremely siloed as business units will, without much reflection or guilt, operate entirely for their self interest, to the detriment of the company. Similarly, ship cycles for many business units are not in touch with market reality, which makes the company still slow to react to emerging opportunities.","Microsoft is a solid company that has a track record of delivering great products and profits to its shareholders. However, it has the potential to be a great company and a great place to work. Management structure needs to be revamped - too many layers of bureacracy and correspondingly too many ""cooks in the kitchen"". These factors lead to consistently slow execution and decision making. Overall, there is too much tolerance and minimal accountability for not hitting share or revenue targets, in business units that are regarded as secondary. In that regard, why should the company even bother, other than to provide employment and support to the local economy?  It would be great to see Microsoft adopt a General Electric management model, focusing its efforts on where it can or needs to win, dropping everything non-strategic and ancillary.",3,3.5,none,3.5,3.5,2,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1753.htm
